internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
135412,Salvelinus gracillimus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,gracillimus,,,,,"Regan, 1909","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135415,Salvelinus killinensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,killinensis,,,,,"(Günther, 1866)","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135417,Salvelinus lonsdalii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,lonsdalii,,,,,"Regan, 1909","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135418,Salvelinus mallochi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,mallochi,,,,,"Regan, 1909","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135419,Salvelinus maxillaris,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,maxillaris,,,,,"Regan, 1909","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135423,Salvelinus perisii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,perisii,,,,,"(Günther, 1865)","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135424,Salvelinus struanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,struanensis,,,,,"(Maitland, 1881)","Loch Rannoch is occupied by three sympatric forms of charr, which for global Red List purposes are currently understood to represent at least two valid species (Kottelat and Freyhof 2007, Fricke et al. 2024). However, in the majority of published literature and the most recent national assessment (Nunn et al. 2023), they are considered to represent a single polymorphic subpopulation of the Arctic Charr, Salvelinus alpinus (Linnaeus 1758).Under both of the above concepts they have typically been segregated by morphology related to dietary and habitat preferences, and thus comprise benthivorous, piscivorous and planktivorous forms. These also differ in parasite loads and some life history traits (Adams et al. 1998, Adams and Huntingford 2004, Bryce et al. 2016).Molecular analyses have detected genetic separation indicating that the three forms are reproductively isolated. In addition, the benthivorous and planktivorous forms appear to have evolved comparatively recently within the lake itself, while the planktivorous form diverged earlier and in allopatry (Verspoor et al. 2010, Garduño-Paz et al. 2012).For the purposes of the present global assessment, the planktivorous form is considered to represent S. struanensis (Kottelat and Freyhof 2007, Fricke et al. 2024).At the broader scale, the taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the congeneric Arctic Charr, Salvelinus alpinus (Linnaeus 1758), the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135427,Salvelinus willoughbii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,willoughbii,,,,,"(Günther, 1862)","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the congeneric Arctic Charr, Salvelinus alpinus (Linnaeus 1758), the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
135428,Salvelinus youngeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,youngeri,,,,,"Friend, 1956","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the congeneric Arctic Charr, Salvelinus alpinus (Linnaeus 1758), the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
149165786,Sphaerophoria virgata,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Sphaerophoria,virgata,,,,,"Goeldlin de Tiefenau, 1974",""
149165881,Sphaerophoria potentillae,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Sphaerophoria,potentillae,,,,,"Claussen, 1984",""
149165964,Sphaerophoria loewi,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Sphaerophoria,loewi,,,,,"Zetterstedt, 1843",""
149166018,Sphaerophoria fatarum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Sphaerophoria,fatarum,,,,,"Goeldlin de Tiefenau, 1989",""
149166160,Pyrophaena granditarsa,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Pyrophaena,granditarsa,,,,,"(Forster, 1771)",""
149166952,Microdon mutabilis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Microdon,mutabilis,,,,,"(Linnaeus, 1758)",""
149167336,Melangyna ericarum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Melangyna,ericarum,,,,,"(Collin, 1946)",""
149168135,Chrysotoxum octomaculatum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Chrysotoxum,octomaculatum,,,,,"Curtis, 1837",The taxonomy of this species is still in need of investigation all over Europe.
149168221,Chrysotoxum elegans,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Chrysotoxum,elegans,,,,,"Loew, 1841","Records of this species have been mistakenly identified as C. festivum, but Nedeljković et al. (2013) provided an updated diagnosis of C. elegans as part of a modern review of species allied with C. festivum, that should facilitate correct identification."
149168870,Trichopsomyia lucida,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Trichopsomyia,lucida,,,,,"(Meigen, 1822)",""
149169246,Paragus albifrons,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Paragus,albifrons,,,,,"(Fallén, 1817)",""
149169825,Lejops vittatus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Lejops,vittatus,,,,,"(Meigen, 1822)",""
149170927,Callicera aurata,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Callicera,aurata,,,,,"(Rossi, 1790)",""
149170970,Callicera rufa,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Callicera,rufa,,,,,"Schummel, 1842",""
149170980,Callicera spinolae,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Callicera,spinolae,,,,,"Rondani, 1844",""
149170990,Chalcosyrphus eunotus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Chalcosyrphus,eunotus,,,,,"(Loew, 1873)", 
149172440,Microdon analis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Microdon,analis,,,,,"(Macquart, 1842)",""
149172451,Microdon devius,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Microdon,devius,,,,,"(Linnaeus, 1761)",""
149172462,Microdon myrmicae,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Microdon,myrmicae,,,,,"Schönrogge, Barr, Wardlaw, Napper, Gardner, Breen, Elmes &amp; Thomas, 2002",""
149172576,Platycheirus immarginatus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Platycheirus,immarginatus,,,,,"(Zetterstedt, 1849)",""
149172700,Chrysogaster virescens,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Chrysogaster,virescens,,,,,"Loew, 1854",""
84765670,Ditrichum pallidum,PLANTAE,BRYOPHYTA,BRYOPSIDA,DICRANALES,DITRICHACEAE,Ditrichum,pallidum,,,,,(Hedw.) Hampe,""
87532557,Dumortiera hirsuta,PLANTAE,MARCHANTIOPHYTA,MARCHANTIOPSIDA,MARCHANTIALES,DUMORTIERACEAE,Dumortiera,hirsuta,,,,,(Sw.) Nees,""
162293947,Centrophorus granulosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,granulosus,,,,,"(Bloch &amp; Schneider, 1801)","This is the revised taxonomic concept of Centrophorus granulosus, which includes C. lusitanicus as a junior synonym; C. lesliei and C. longipinnis are also now split out as newly recognised species (White et al. 2017)."
195629689,Creagdhubhia mallochorum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,MYCETOPHILIDAE,Creagdhubhia,mallochorum,,,,,"Chandler, 1999",""
7035,Edwardsia ivelli,ANIMALIA,CNIDARIA,ANTHOZOA,ACTINIARIA,EDWARDSIIDAE,Edwardsia,ivelli,,,,,"Manuel, 1975",""
203582437,Coenagrion mercuriale,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,mercuriale,,,,,"(Charpentier, 1840)",Records of Coenagrion mercuriale from Italy were sometimes treated as the subspecies C. mercuriale castellani. New evidence shows that C. castellani is a valid species (Dijkstra et al. 2023). These records are now assessed under C. castellani.Subpopulations of C. mercuriale present in North Africa are genetically distinct from the European subpopulations.
7717,Emys orbicularis,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Emys,orbicularis,,,,,"(Linnaeus, 1758)","Thirteen subspecies are recognised, plus additional unnamed taxonomically distinct lineages. These are summarised by Fritz (2001b: 419-426)."
157572,Gambrinus violaceus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Gambrinus,violaceus,,,,,"(P.W.J. Müller, 1821)","Placed in genus Gambrinus as Gambrinus violaceus (Müller, 1821) by Etzler (2019)."
15777,Oxygastra curtisii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNTHEMISTIDAE,Oxygastra,curtisii,,,,,"(Dale, 1834)",""
158683,Leucorrhinia dubia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,dubia,,,,,"(Vander Linden, 1825)",Formerly the Asian populations east of northern Ural in the north and east of western Siberia in the south referred to the subspecies Leucorrhinia dubia orientalis. L. orientalis is now considered as a valid taxon by WOL (April 2022).
158686,Aeshna grandis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,grandis,,,,,"(Linnaeus, 1758)",""
158688,Aeshna caerulea,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,caerulea,,,,,"(Ström, 1783)","In the Nearctic the species is replaced by its sister species Aeshna septentrionalis (Burmeister, 1839). By some authors it is considered to be a subspecies of A. caerulea, but World Odonata LIST (WOL) considers it a good species."
158705,Somatochlora metallica,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Somatochlora,metallica,,,,,"(Vander Linden, 1825)","Somatochlora coreana Doi, 1938 cannot be a synonym of S. metallica as the latter doesn't occur in Korea, where it is replaced by S. exuberata, formerly considered as a subspecies of S. metallica. Presently, S. exuberata '= S. coreana Doi, 1938 = S. japonica Matsumura, 1911) is regarded as a full species."
158706,Coenagrion hastulatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,hastulatum,,,,,"(Charpentier, 1825)",""
165464,Sympetrum pedemontanum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,pedemontanum,,,,,"(Müller in Allioni, 1766)",""
165468,Leucorrhinia rubicunda,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Leucorrhinia,rubicunda,,,,,"(Linnaeus, 1758)","Further east L. rubicunda is replaced by L. intermedia, which almost reaches the boreal Urals (Kosterin &amp; Zaika 2010, Kalkman &amp; Lohr 2015)."
165473,Sympetrum danae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,danae,,,,,"(Sulzer, 1776)",""
165475,Lestes sponsa,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,sponsa,,,,,"(Hansemann, 1823)",""
165483,Sympetrum vulgatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,vulgatum,,,,,"(Linnaeus, 1758)","In northern Spain, subspecies ibericum occurs, which requires further taxonomic study. Sympetrum decoloratum, which occurs in Asian Turkey and further east is considered to be a valid species, and not a subspecies of S. vulgatum. In eastern Asia several other subspecies have been described."
165501,Sympetrum flaveolum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,flaveolum,,,,,"(Linnaeus, 1758)",""
165518,Aeshna juncea,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Aeshna,juncea,,,,,"(Linnaeus, 1758)","Bartenev (1930) described Aeshna juncea americana for New World populations of this species, but the name is not in general use. Several subspecies have been presented on the basis of the differences in patterns, but none are so far commonly recognised."
136680,Myotis alcathoe,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,alcathoe,,,,,"von Helversen &amp; Heller, 2001","Formerly included in Myotis mystacinus (Kuhl, 1817); the species was differentiated (von Helversen et al. 2001) based on karyological, genetic and echolocation characters.The Hyrcanian Forest Myotis (Myotis hyrcanicus Benda, Reiter &amp; Vallo, 2012 from Iran (Benda et al. 2012) may be this species (C. Dietz pers. comm. April 2025)."
85533333,Plecotus austriacus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,austriacus,,,,,"(J.B. Fischer, 1829)","This is a revised taxonomic concept for Plecotus austriacus. The Asian subpopulations are considered as distinct species (P. ariel, P. kozlovi, P. turkmenicus and P. wardi)."
12659,Phengaris arion,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Phengaris,arion,,,,,"(Linnaeus, 1758)",""
174184,Lysandra bellargus,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Lysandra,bellargus,,,,,"(Rottemburg, 1775)",""
174188,Cupido minimus,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Cupido,minimus,,,,,"(Fuessly, 1775)",""
174300,Pyrgus malvae,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,HESPERIIDAE,Pyrgus,malvae,,,,,"(Linnaeus, 1758)",""
